,image_path,filename,age,gender,race,age_bucket
172,C:\Users\henok\data\data\UTKFace\10_1_4_20170103200950879.jpg.chip.jpg,10_1_4_20170103200950879.jpg.chip.jpg,10,1,4,08-Dec
173,C:\Users\henok\data\data\UTKFace\10_1_4_20170104005649671.jpg.chip.jpg,10_1_4_20170104005649671.jpg.chip.jpg,10,1,4,08-Dec
174,C:\Users\henok\data\data\UTKFace\10_1_4_20170117195152197.jpg.chip.jpg,10_1_4_20170117195152197.jpg.chip.jpg,10,1,4,08-Dec
175,C:\Users\henok\data\data\UTKFace\110_0_0_20170112213500903.jpg.chip.jpg,110_0_0_20170112213500903.jpg.chip.jpg,110,0,0,60-100
176,C:\Users\henok\data\data\UTKFace\110_0_2_20170112223734562.jpg.chip.jpg,110_0_2_20170112223734562.jpg.chip.jpg,110,0,2,60-100
177,C:\Users\henok\data\data\UTKFace\110_1_0_20170120134701015.jpg.chip.jpg,110_1_0_20170120134701015.jpg.chip.jpg,110,1,0,60-100
178,C:\Users\henok\data\data\UTKFace\110_1_1_20170110155201038.jpg.chip.jpg,110_1_1_20170110155201038.jpg.chip.jpg,110,1,1,60-100
179,C:\Users\henok\data\data\UTKFace\110_1_3_20170110155139762.jpg.chip.jpg,110_1_3_20170110155139762.jpg.chip.jpg,110,1,3,60-100
180,C:\Users\henok\data\data\UTKFace\111_1_0_20170120134646399.jpg.chip.jpg,111_1_0_20170120134646399.jpg.chip.jpg,111,1,0,
181,C:\Users\henok\data\data\UTKFace\115_1_0_20170120134725990.jpg.chip.jpg,115_1_0_20170120134725990.jpg.chip.jpg,115,1,0,
182,C:\Users\henok\data\data\UTKFace\115_1_0_20170120134725991.jpg.chip.jpg,115_1_0_20170120134725991.jpg.chip.jpg,115,1,0,
183,C:\Users\henok\data\data\UTKFace\115_1_1_20170112213257263.jpg.chip.jpg,115_1_1_20170112213257263.jpg.chip.jpg,115,1,1,
184,C:\Users\henok\data\data\UTKFace\116_1_0_20170112213001988.jpg.chip.jpg,116_1_0_20170112213001988.jpg.chip.jpg,116,1,0,
185,C:\Users\henok\data\data\UTKFace\116_1_0_20170120134921760.jpg.chip.jpg,116_1_0_20170120134921760.jpg.chip.jpg,116,1,0,
186,C:\Users\henok\data\data\UTKFace\116_1_2_20170112220255503.jpg.chip.jpg,116_1_2_20170112220255503.jpg.chip.jpg,116,1,2,
187,C:\Users\henok\data\data\UTKFace\116_1_3_20170120134744096.jpg.chip.jpg,116_1_3_20170120134744096.jpg.chip.jpg,116,1,3,
188,C:\Users\henok\data\data\UTKFace\11_0_0_20170103200509559.jpg.chip.jpg,11_0_0_20170103200509559.jpg.chip.jpg,11,0,0,08-Dec
189,C:\Users\henok\data\data\UTKFace\11_0_0_20170103200824775.jpg.chip.jpg,11_0_0_20170103200824775.jpg.chip.jpg,11,0,0,08-Dec
190,C:\Users\henok\data\data\UTKFace\11_0_0_20170104012556563.jpg.chip.jpg,11_0_0_20170104012556563.jpg.chip.jpg,11,0,0,08-Dec
191,C:\Users\henok\data\data\UTKFace\11_0_0_20170110220408722.jpg.chip.jpg,11_0_0_20170110220408722.jpg.chip.jpg,11,0,0,08-Dec
192,C:\Users\henok\data\data\UTKFace\11_0_0_20170110220453002.jpg.chip.jpg,11_0_0_20170110220453002.jpg.chip.jpg,11,0,0,08-Dec
193,C:\Users\henok\data\data\UTKFace\11_0_0_20170110220500946.jpg.chip.jpg,11_0_0_20170110220500946.jpg.chip.jpg,11,0,0,08-Dec
194,C:\Users\henok\data\data\UTKFace\11_0_0_20170110220518578.jpg.chip.jpg,11_0_0_20170110220518578.jpg.chip.jpg,11,0,0,08-Dec
195,C:\Users\henok\data\data\UTKFace\11_0_0_20170110220657089.jpg.chip.jpg,11_0_0_20170110220657089.jpg.chip.jpg,11,0,0,08-Dec
196,C:\Users\henok\data\data\UTKFace\11_0_0_20170110220710576.jpg.chip.jpg,11_0_0_20170110220710576.jpg.chip.jpg,11,0,0,08-Dec
197,C:\Users\henok\data\data\UTKFace\11_0_0_20170110224233654.jpg.chip.jpg,11_0_0_20170110224233654.jpg.chip.jpg,11,0,0,08-Dec
198,C:\Users\henok\data\data\UTKFace\11_0_0_20170110224340941.jpg.chip.jpg,11_0_0_20170110224340941.jpg.chip.jpg,11,0,0,08-Dec
199,C:\Users\henok\data\data\UTKFace\11_0_0_20170110224408700.jpg.chip.jpg,11_0_0_20170110224408700.jpg.chip.jpg,11,0,0,08-Dec
200,C:\Users\henok\data\data\UTKFace\11_0_0_20170110224505551.jpg.chip.jpg,11_0_0_20170110224505551.jpg.chip.jpg,11,0,0,08-Dec
201,C:\Users\henok\data\data\UTKFace\11_0_0_20170110224606036.jpg.chip.jpg,11_0_0_20170110224606036.jpg.chip.jpg,11,0,0,08-Dec
202,C:\Users\henok\data\data\UTKFace\11_0_0_20170110224742037.jpg.chip.jpg,11_0_0_20170110224742037.jpg.chip.jpg,11,0,0,08-Dec
203,C:\Users\henok\data\data\UTKFace\11_0_0_20170110224755272.jpg.chip.jpg,11_0_0_20170110224755272.jpg.chip.jpg,11,0,0,08-Dec
204,C:\Users\henok\data\data\UTKFace\11_0_0_20170110225254975.jpg.chip.jpg,11_0_0_20170110225254975.jpg.chip.jpg,11,0,0,08-Dec
205,C:\Users\henok\data\data\UTKFace\11_0_0_20170110225327724.jpg.chip.jpg,11_0_0_20170110225327724.jpg.chip.jpg,11,0,0,08-Dec
206,C:\Users\henok\data\data\UTKFace\11_0_0_20170110225435539.jpg.chip.jpg,11_0_0_20170110225435539.jpg.chip.jpg,11,0,0,08-Dec
207,C:\Users\henok\data\data\UTKFace\11_0_0_20170110225459361.jpg.chip.jpg,11_0_0_20170110225459361.jpg.chip.jpg,11,0,0,08-Dec
208,C:\Users\henok\data\data\UTKFace\11_0_0_20170110232511893.jpg.chip.jpg,11_0_0_20170110232511893.jpg.chip.jpg,11,0,0,08-Dec
209,C:\Users\henok\data\data\UTKFace\11_0_1_20170103201136230.jpg.chip.jpg,11_0_1_20170103201136230.jpg.chip.jpg,11,0,1,08-Dec
210,C:\Users\henok\data\data\UTKFace\11_0_2_20170103200847287.jpg.chip.jpg,11_0_2_20170103200847287.jpg.chip.jpg,11,0,2,08-Dec
211,C:\Users\henok\data\data\UTKFace\11_0_3_20170104013250186.jpg.chip.jpg,11_0_3_20170104013250186.jpg.chip.jpg,11,0,3,08-Dec
212,C:\Users\henok\data\data\UTKFace\11_0_3_20170104230222352.jpg.chip.jpg,11_0_3_20170104230222352.jpg.chip.jpg,11,0,3,08-Dec
213,C:\Users\henok\data\data\UTKFace\11_0_4_20170103200621488.jpg.chip.jpg,11_0_4_20170103200621488.jpg.chip.jpg,11,0,4,08-Dec
214,C:\Users\henok\data\data\UTKFace\11_1_0_20170103200517422.jpg.chip.jpg,11_1_0_20170103200517422.jpg.chip.jpg,11,1,0,08-Dec
215,C:\Users\henok\data\data\UTKFace\11_1_0_20170109203319557.jpg.chip.jpg,11_1_0_20170109203319557.jpg.chip.jpg,11,1,0,08-Dec
216,C:\Users\henok\data\data\UTKFace\11_1_0_20170109203327397.jpg.chip.jpg,11_1_0_20170109203327397.jpg.chip.jpg,11,1,0,08-Dec
217,C:\Users\henok\data\data\UTKFace\11_1_0_20170109203353740.jpg.chip.jpg,11_1_0_20170109203353740.jpg.chip.jpg,11,1,0,08-Dec
218,C:\Users\henok\data\data\UTKFace\11_1_0_20170109203400684.jpg.chip.jpg,11_1_0_20170109203400684.jpg.chip.jpg,11,1,0,08-Dec
219,C:\Users\henok\data\data\UTKFace\11_1_0_20170109203422194.jpg.chip.jpg,11_1_0_20170109203422194.jpg.chip.jpg,11,1,0,08-Dec
220,C:\Users\henok\data\data\UTKFace\11_1_0_20170109203919852.jpg.chip.jpg,11_1_0_20170109203919852.jpg.chip.jpg,11,1,0,08-Dec
221,C:\Users\henok\data\data\UTKFace\11_1_0_20170109204030951.jpg.chip.jpg,11_1_0_20170109204030951.jpg.chip.jpg,11,1,0,08-Dec
222,C:\Users\henok\data\data\UTKFace\11_1_0_20170109204123358.jpg.chip.jpg,11_1_0_20170109204123358.jpg.chip.jpg,11,1,0,08-Dec
223,C:\Users\henok\data\data\UTKFace\11_1_0_20170109204523092.jpg.chip.jpg,11_1_0_20170109204523092.jpg.chip.jpg,11,1,0,08-Dec
224,C:\Users\henok\data\data\UTKFace\11_1_0_20170109204546617.jpg.chip.jpg,11_1_0_20170109204546617.jpg.chip.jpg,11,1,0,08-Dec
225,C:\Users\henok\data\data\UTKFace\11_1_0_20170109204611305.jpg.chip.jpg,11_1_0_20170109204611305.jpg.chip.jpg,11,1,0,08-Dec
226,C:\Users\henok\data\data\UTKFace\11_1_0_20170109204614249.jpg.chip.jpg,11_1_0_20170109204614249.jpg.chip.jpg,11,1,0,08-Dec
227,C:\Users\henok\data\data\UTKFace\11_1_0_20170109204641514.jpg.chip.jpg,11_1_0_20170109204641514.jpg.chip.jpg,11,1,0,08-Dec
228,C:\Users\henok\data\data\UTKFace\11_1_0_20170109204833458.jpg.chip.jpg,11_1_0_20170109204833458.jpg.chip.jpg,11,1,0,08-Dec
229,C:\Users\henok\data\data\UTKFace\11_1_0_20170109204927071.jpg.chip.jpg,11_1_0_20170109204927071.jpg.chip.jpg,11,1,0,08-Dec
230,C:\Users\henok\data\data\UTKFace\11_1_0_20170109205013531.jpg.chip.jpg,11_1_0_20170109205013531.jpg.chip.jpg,11,1,0,08-Dec
231,C:\Users\henok\data\data\UTKFace\11_1_0_20170109205122664.jpg.chip.jpg,11_1_0_20170109205122664.jpg.chip.jpg,11,1,0,08-Dec
232,C:\Users\henok\data\data\UTKFace\11_1_0_20170109205125500.jpg.chip.jpg,11_1_0_20170109205125500.jpg.chip.jpg,11,1,0,08-Dec
233,C:\Users\henok\data\data\UTKFace\11_1_0_20170109205136852.jpg.chip.jpg,11_1_0_20170109205136852.jpg.chip.jpg,11,1,0,08-Dec
234,C:\Users\henok\data\data\UTKFace\11_1_0_20170109205211093.jpg.chip.jpg,11_1_0_20170109205211093.jpg.chip.jpg,11,1,0,08-Dec
235,C:\Users\henok\data\data\UTKFace\11_1_0_20170109205214234.jpg.chip.jpg,11_1_0_20170109205214234.jpg.chip.jpg,11,1,0,08-Dec
236,C:\Users\henok\data\data\UTKFace\11_1_0_20170109205216790.jpg.chip.jpg,11_1_0_20170109205216790.jpg.chip.jpg,11,1,0,08-Dec
237,C:\Users\henok\data\data\UTKFace\11_1_0_20170109205247087.jpg.chip.jpg,11_1_0_20170109205247087.jpg.chip.jpg,11,1,0,08-Dec
238,C:\Users\henok\data\data\UTKFace\11_1_0_20170109205438571.jpg.chip.jpg,11_1_0_20170109205438571.jpg.chip.jpg,11,1,0,08-Dec
239,C:\Users\henok\data\data\UTKFace\11_1_0_20170109205441860.jpg.chip.jpg,11_1_0_20170109205441860.jpg.chip.jpg,11,1,0,08-Dec
240,C:\Users\henok\data\data\UTKFace\11_1_0_20170110224810583.jpg.chip.jpg,11_1_0_20170110224810583.jpg.chip.jpg,11,1,0,08-Dec
241,C:\Users\henok\data\data\UTKFace\11_1_0_20170117133441179.jpg.chip.jpg,11_1_0_20170117133441179.jpg.chip.jpg,11,1,0,08-Dec
242,C:\Users\henok\data\data\UTKFace\11_1_1_20170109203712835.jpg.chip.jpg,11_1_1_20170109203712835.jpg.chip.jpg,11,1,1,08-Dec
243,C:\Users\henok\data\data\UTKFace\11_1_1_20170114033545468.jpg.chip.jpg,11_1_1_20170114033545468.jpg.chip.jpg,11,1,1,08-Dec
244,C:\Users\henok\data\data\UTKFace\11_1_2_20170104005111615.jpg.chip.jpg,11_1_2_20170104005111615.jpg.chip.jpg,11,1,2,08-Dec
245,C:\Users\henok\data\data\UTKFace\11_1_3_20170104222911112.jpg.chip.jpg,11_1_3_20170104222911112.jpg.chip.jpg,11,1,3,08-Dec
246,C:\Users\henok\data\data\UTKFace\11_1_3_20170104223632543.jpg.chip.jpg,11_1_3_20170104223632543.jpg.chip.jpg,11,1,3,08-Dec
247,C:\Users\henok\data\data\UTKFace\11_1_4_20161223225953124.jpg.chip.jpg,11_1_4_20161223225953124.jpg.chip.jpg,11,1,4,08-Dec
248,C:\Users\henok\data\data\UTKFace\11_1_4_20170103201747167.jpg.chip.jpg,11_1_4_20170103201747167.jpg.chip.jpg,11,1,4,08-Dec
249,C:\Users\henok\data\data\UTKFace\11_1_4_20170103212554964.jpg.chip.jpg,11_1_4_20170103212554964.jpg.chip.jpg,11,1,4,08-Dec
250,C:\Users\henok\data\data\UTKFace\11_1_4_20170103233340363.jpg.chip.jpg,11_1_4_20170103233340363.jpg.chip.jpg,11,1,4,08-Dec
251,C:\Users\henok\data\data\UTKFace\11_1_4_20170104005813063.jpg.chip.jpg,11_1_4_20170104005813063.jpg.chip.jpg,11,1,4,08-Dec
252,C:\Users\henok\data\data\UTKFace\11_1_4_20170109201611941.jpg.chip.jpg,11_1_4_20170109201611941.jpg.chip.jpg,11,1,4,08-Dec
253,C:\Users\henok\data\data\UTKFace\12_0_0_20170103200900511.jpg.chip.jpg,12_0_0_20170103200900511.jpg.chip.jpg,12,0,0,08-Dec
254,C:\Users\henok\data\data\UTKFace\12_0_0_20170103201859385.jpg.chip.jpg,12_0_0_20170103201859385.jpg.chip.jpg,12,0,0,08-Dec
255,C:\Users\henok\data\data\UTKFace\12_0_0_20170104013257914.jpg.chip.jpg,12_0_0_20170104013257914.jpg.chip.jpg,12,0,0,08-Dec
256,C:\Users\henok\data\data\UTKFace\12_0_0_20170109213205384.jpg.chip.jpg,12_0_0_20170109213205384.jpg.chip.jpg,12,0,0,08-Dec
257,C:\Users\henok\data\data\UTKFace\12_0_0_20170110215606404.jpg.chip.jpg,12_0_0_20170110215606404.jpg.chip.jpg,12,0,0,08-Dec
258,C:\Users\henok\data\data\UTKFace\12_0_0_20170110215739155.jpg.chip.jpg,12_0_0_20170110215739155.jpg.chip.jpg,12,0,0,08-Dec
259,C:\Users\henok\data\data\UTKFace\12_0_0_20170110220108459.jpg.chip.jpg,12_0_0_20170110220108459.jpg.chip.jpg,12,0,0,08-Dec
260,C:\Users\henok\data\data\UTKFace\12_0_0_20170110221819113.jpg.chip.jpg,12_0_0_20170110221819113.jpg.chip.jpg,12,0,0,08-Dec
261,C:\Users\henok\data\data\UTKFace\12_0_0_20170110224603045.jpg.chip.jpg,12_0_0_20170110224603045.jpg.chip.jpg,12,0,0,08-Dec
262,C:\Users\henok\data\data\UTKFace\12_0_0_20170110224804208.jpg.chip.jpg,12_0_0_20170110224804208.jpg.chip.jpg,12,0,0,08-Dec
263,C:\Users\henok\data\data\UTKFace\12_0_0_20170110224833703.jpg.chip.jpg,12_0_0_20170110224833703.jpg.chip.jpg,12,0,0,08-Dec
264,C:\Users\henok\data\data\UTKFace\12_0_0_20170110224843637.jpg.chip.jpg,12_0_0_20170110224843637.jpg.chip.jpg,12,0,0,08-Dec
265,C:\Users\henok\data\data\UTKFace\12_0_0_20170110225028524.jpg.chip.jpg,12_0_0_20170110225028524.jpg.chip.jpg,12,0,0,08-Dec
266,C:\Users\henok\data\data\UTKFace\12_0_0_20170110225257257.jpg.chip.jpg,12_0_0_20170110225257257.jpg.chip.jpg,12,0,0,08-Dec
267,C:\Users\henok\data\data\UTKFace\12_0_0_20170110225330874.jpg.chip.jpg,12_0_0_20170110225330874.jpg.chip.jpg,12,0,0,08-Dec
268,C:\Users\henok\data\data\UTKFace\12_0_0_20170110225348936.jpg.chip.jpg,12_0_0_20170110225348936.jpg.chip.jpg,12,0,0,08-Dec
269,C:\Users\henok\data\data\UTKFace\12_0_0_20170110225540554.jpg.chip.jpg,12_0_0_20170110225540554.jpg.chip.jpg,12,0,0,08-Dec
270,C:\Users\henok\data\data\UTKFace\12_0_0_20170110225553717.jpg.chip.jpg,12_0_0_20170110225553717.jpg.chip.jpg,12,0,0,08-Dec
271,C:\Users\henok\data\data\UTKFace\12_0_0_20170110232735095.jpg.chip.jpg,12_0_0_20170110232735095.jpg.chip.jpg,12,0,0,08-Dec
272,C:\Users\henok\data\data\UTKFace\12_0_0_20170117133903517.jpg.chip.jpg,12_0_0_20170117133903517.jpg.chip.jpg,12,0,0,08-Dec
273,C:\Users\henok\data\data\UTKFace\12_0_0_20170117141849040.jpg.chip.jpg,12_0_0_20170117141849040.jpg.chip.jpg,12,0,0,08-Dec
274,C:\Users\henok\data\data\UTKFace\12_0_0_20170117145849076.jpg.chip.jpg,12_0_0_20170117145849076.jpg.chip.jpg,12,0,0,08-Dec
275,C:\Users\henok\data\data\UTKFace\12_0_0_20170117165940524.jpg.chip.jpg,12_0_0_20170117165940524.jpg.chip.jpg,12,0,0,08-Dec
276,C:\Users\henok\data\data\UTKFace\12_0_0_20170117182308749.jpg.chip.jpg,12_0_0_20170117182308749.jpg.chip.jpg,12,0,0,08-Dec
277,C:\Users\henok\data\data\UTKFace\12_0_0_20170117190914091.jpg.chip.jpg,12_0_0_20170117190914091.jpg.chip.jpg,12,0,0,08-Dec
278,C:\Users\henok\data\data\UTKFace\12_0_1_20170110224244673.jpg.chip.jpg,12_0_1_20170110224244673.jpg.chip.jpg,12,0,1,08-Dec
279,C:\Users\henok\data\data\UTKFace\12_0_1_20170110225335956.jpg.chip.jpg,12_0_1_20170110225335956.jpg.chip.jpg,12,0,1,08-Dec
280,C:\Users\henok\data\data\UTKFace\12_0_2_20161219212833549.jpg.chip.jpg,12_0_2_20161219212833549.jpg.chip.jpg,12,0,2,08-Dec
281,C:\Users\henok\data\data\UTKFace\12_0_2_20170104012525810.jpg.chip.jpg,12_0_2_20170104012525810.jpg.chip.jpg,12,0,2,08-Dec
282,C:\Users\henok\data\data\UTKFace\12_0_2_20170104013228314.jpg.chip.jpg,12_0_2_20170104013228314.jpg.chip.jpg,12,0,2,08-Dec
283,C:\Users\henok\data\data\UTKFace\12_0_2_20170105000510274.jpg.chip.jpg,12_0_2_20170105000510274.jpg.chip.jpg,12,0,2,08-Dec
284,C:\Users\henok\data\data\UTKFace\12_0_3_20170104013451506.jpg.chip.jpg,12_0_3_20170104013451506.jpg.chip.jpg,12,0,3,08-Dec
285,C:\Users\henok\data\data\UTKFace\12_0_3_20170104225715968.jpg.chip.jpg,12_0_3_20170104225715968.jpg.chip.jpg,12,0,3,08-Dec
286,C:\Users\henok\data\data\UTKFace\12_0_3_20170104225802393.jpg.chip.jpg,12_0_3_20170104225802393.jpg.chip.jpg,12,0,3,08-Dec
287,C:\Users\henok\data\data\UTKFace\12_0_3_20170104230255729.jpg.chip.jpg,12_0_3_20170104230255729.jpg.chip.jpg,12,0,3,08-Dec
288,C:\Users\henok\data\data\UTKFace\12_0_3_20170117183456013.jpg.chip.jpg,12_0_3_20170117183456013.jpg.chip.jpg,12,0,3,08-Dec
289,C:\Users\henok\data\data\UTKFace\12_0_4_20170103200538198.jpg.chip.jpg,12_0_4_20170103200538198.jpg.chip.jpg,12,0,4,08-Dec
290,C:\Users\henok\data\data\UTKFace\12_0_4_20170103200555927.jpg.chip.jpg,12_0_4_20170103200555927.jpg.chip.jpg,12,0,4,08-Dec
291,C:\Users\henok\data\data\UTKFace\12_0_4_20170103200626630.jpg.chip.jpg,12_0_4_20170103200626630.jpg.chip.jpg,12,0,4,08-Dec
292,C:\Users\henok\data\data\UTKFace\12_0_4_20170103200908168.jpg.chip.jpg,12_0_4_20170103200908168.jpg.chip.jpg,12,0,4,08-Dec
293,C:\Users\henok\data\data\UTKFace\12_0_4_20170103201607807.jpg.chip.jpg,12_0_4_20170103201607807.jpg.chip.jpg,12,0,4,08-Dec
294,C:\Users\henok\data\data\UTKFace\12_0_4_20170103201824880.jpg.chip.jpg,12_0_4_20170103201824880.jpg.chip.jpg,12,0,4,08-Dec
295,C:\Users\henok\data\data\UTKFace\12_0_4_20170103205745050.jpg.chip.jpg,12_0_4_20170103205745050.jpg.chip.jpg,12,0,4,08-Dec
296,C:\Users\henok\data\data\UTKFace\12_1_0_20170102234319611.jpg.chip.jpg,12_1_0_20170102234319611.jpg.chip.jpg,12,1,0,08-Dec
297,C:\Users\henok\data\data\UTKFace\12_1_0_20170102234723371.jpg.chip.jpg,12_1_0_20170102234723371.jpg.chip.jpg,12,1,0,08-Dec
298,C:\Users\henok\data\data\UTKFace\12_1_0_20170103175441790.jpg.chip.jpg,12_1_0_20170103175441790.jpg.chip.jpg,12,1,0,08-Dec
299,C:\Users\henok\data\data\UTKFace\12_1_0_20170103200659679.jpg.chip.jpg,12_1_0_20170103200659679.jpg.chip.jpg,12,1,0,08-Dec
300,C:\Users\henok\data\data\UTKFace\12_1_0_20170103200711205.jpg.chip.jpg,12_1_0_20170103200711205.jpg.chip.jpg,12,1,0,08-Dec
301,C:\Users\henok\data\data\UTKFace\12_1_0_20170103200742207.jpg.chip.jpg,12_1_0_20170103200742207.jpg.chip.jpg,12,1,0,08-Dec
302,C:\Users\henok\data\data\UTKFace\12_1_0_20170103200944175.jpg.chip.jpg,12_1_0_20170103200944175.jpg.chip.jpg,12,1,0,08-Dec
303,C:\Users\henok\data\data\UTKFace\12_1_0_20170104005520631.jpg.chip.jpg,12_1_0_20170104005520631.jpg.chip.jpg,12,1,0,08-Dec
304,C:\Users\henok\data\data\UTKFace\12_1_0_20170104005712405.jpg.chip.jpg,12_1_0_20170104005712405.jpg.chip.jpg,12,1,0,08-Dec
305,C:\Users\henok\data\data\UTKFace\12_1_0_20170104012017177.jpg.chip.jpg,12_1_0_20170104012017177.jpg.chip.jpg,12,1,0,08-Dec
306,C:\Users\henok\data\data\UTKFace\12_1_0_20170104013219930.jpg.chip.jpg,12_1_0_20170104013219930.jpg.chip.jpg,12,1,0,08-Dec
307,C:\Users\henok\data\data\UTKFace\12_1_0_20170104013410523.jpg.chip.jpg,12_1_0_20170104013410523.jpg.chip.jpg,12,1,0,08-Dec
308,C:\Users\henok\data\data\UTKFace\12_1_0_20170109193530060.jpg.chip.jpg,12_1_0_20170109193530060.jpg.chip.jpg,12,1,0,08-Dec
309,C:\Users\henok\data\data\UTKFace\12_1_0_20170109200852145.jpg.chip.jpg,12_1_0_20170109200852145.jpg.chip.jpg,12,1,0,08-Dec
310,C:\Users\henok\data\data\UTKFace\12_1_0_20170109200904988.jpg.chip.jpg,12_1_0_20170109200904988.jpg.chip.jpg,12,1,0,08-Dec
311,C:\Users\henok\data\data\UTKFace\12_1_0_20170109200926532.jpg.chip.jpg,12_1_0_20170109200926532.jpg.chip.jpg,12,1,0,08-Dec
312,C:\Users\henok\data\data\UTKFace\12_1_0_20170109201114375.jpg.chip.jpg,12_1_0_20170109201114375.jpg.chip.jpg,12,1,0,08-Dec
313,C:\Users\henok\data\data\UTKFace\12_1_0_20170109201553786.jpg.chip.jpg,12_1_0_20170109201553786.jpg.chip.jpg,12,1,0,08-Dec
314,C:\Users\henok\data\data\UTKFace\12_1_0_20170109201611941.jpg.chip.jpg,12_1_0_20170109201611941.jpg.chip.jpg,12,1,0,08-Dec
315,C:\Users\henok\data\data\UTKFace\12_1_0_20170109203240213.jpg.chip.jpg,12_1_0_20170109203240213.jpg.chip.jpg,12,1,0,08-Dec
316,C:\Users\henok\data\data\UTKFace\12_1_0_20170109203306886.jpg.chip.jpg,12_1_0_20170109203306886.jpg.chip.jpg,12,1,0,08-Dec
317,C:\Users\henok\data\data\UTKFace\12_1_0_20170109203310061.jpg.chip.jpg,12_1_0_20170109203310061.jpg.chip.jpg,12,1,0,08-Dec
318,C:\Users\henok\data\data\UTKFace\12_1_0_20170109203338340.jpg.chip.jpg,12_1_0_20170109203338340.jpg.chip.jpg,12,1,0,08-Dec
319,C:\Users\henok\data\data\UTKFace\12_1_0_20170109203424756.jpg.chip.jpg,12_1_0_20170109203424756.jpg.chip.jpg,12,1,0,08-Dec
320,C:\Users\henok\data\data\UTKFace\12_1_0_20170109203536309.jpg.chip.jpg,12_1_0_20170109203536309.jpg.chip.jpg,12,1,0,08-Dec
321,C:\Users\henok\data\data\UTKFace\12_1_0_20170109203606169.jpg.chip.jpg,12_1_0_20170109203606169.jpg.chip.jpg,12,1,0,08-Dec
322,C:\Users\henok\data\data\UTKFace\12_1_0_20170109203628860.jpg.chip.jpg,12_1_0_20170109203628860.jpg.chip.jpg,12,1,0,08-Dec
323,C:\Users\henok\data\data\UTKFace\12_1_0_20170109203631496.jpg.chip.jpg,12_1_0_20170109203631496.jpg.chip.jpg,12,1,0,08-Dec
324,C:\Users\henok\data\data\UTKFace\12_1_0_20170109203700059.jpg.chip.jpg,12_1_0_20170109203700059.jpg.chip.jpg,12,1,0,08-Dec
325,C:\Users\henok\data\data\UTKFace\12_1_0_20170109203709140.jpg.chip.jpg,12_1_0_20170109203709140.jpg.chip.jpg,12,1,0,08-Dec
326,C:\Users\henok\data\data\UTKFace\12_1_0_20170109204113685.jpg.chip.jpg,12_1_0_20170109204113685.jpg.chip.jpg,12,1,0,08-Dec
327,C:\Users\henok\data\data\UTKFace\12_1_0_20170109204206273.jpg.chip.jpg,12_1_0_20170109204206273.jpg.chip.jpg,12,1,0,08-Dec
328,C:\Users\henok\data\data\UTKFace\12_1_0_20170109204241570.jpg.chip.jpg,12_1_0_20170109204241570.jpg.chip.jpg,12,1,0,08-Dec
329,C:\Users\henok\data\data\UTKFace\12_1_0_20170109204428993.jpg.chip.jpg,12_1_0_20170109204428993.jpg.chip.jpg,12,1,0,08-Dec
330,C:\Users\henok\data\data\UTKFace\12_1_0_20170109204431716.jpg.chip.jpg,12_1_0_20170109204431716.jpg.chip.jpg,12,1,0,08-Dec
331,C:\Users\henok\data\data\UTKFace\12_1_0_20170109204507030.jpg.chip.jpg,12_1_0_20170109204507030.jpg.chip.jpg,12,1,0,08-Dec
332,C:\Users\henok\data\data\UTKFace\12_1_0_20170109204750280.jpg.chip.jpg,12_1_0_20170109204750280.jpg.chip.jpg,12,1,0,08-Dec
333,C:\Users\henok\data\data\UTKFace\12_1_0_20170109204805155.jpg.chip.jpg,12_1_0_20170109204805155.jpg.chip.jpg,12,1,0,08-Dec
334,C:\Users\henok\data\data\UTKFace\12_1_0_20170109204815030.jpg.chip.jpg,12_1_0_20170109204815030.jpg.chip.jpg,12,1,0,08-Dec
335,C:\Users\henok\data\data\UTKFace\12_1_0_20170109205043077.jpg.chip.jpg,12_1_0_20170109205043077.jpg.chip.jpg,12,1,0,08-Dec
336,C:\Users\henok\data\data\UTKFace\12_1_0_20170109205045850.jpg.chip.jpg,12_1_0_20170109205045850.jpg.chip.jpg,12,1,0,08-Dec
337,C:\Users\henok\data\data\UTKFace\12_1_0_20170109205056743.jpg.chip.jpg,12_1_0_20170109205056743.jpg.chip.jpg,12,1,0,08-Dec
338,C:\Users\henok\data\data\UTKFace\12_1_0_20170109205104124.jpg.chip.jpg,12_1_0_20170109205104124.jpg.chip.jpg,12,1,0,08-Dec
339,C:\Users\henok\data\data\UTKFace\12_1_0_20170109205130906.jpg.chip.jpg,12_1_0_20170109205130906.jpg.chip.jpg,12,1,0,08-Dec
340,C:\Users\henok\data\data\UTKFace\12_1_0_20170109212505669.jpg.chip.jpg,12_1_0_20170109212505669.jpg.chip.jpg,12,1,0,08-Dec
341,C:\Users\henok\data\data\UTKFace\12_1_0_20170109213526011.jpg.chip.jpg,12_1_0_20170109213526011.jpg.chip.jpg,12,1,0,08-Dec
342,C:\Users\henok\data\data\UTKFace\12_1_0_20170109214236402.jpg.chip.jpg,12_1_0_20170109214236402.jpg.chip.jpg,12,1,0,08-Dec
343,C:\Users\henok\data\data\UTKFace\12_1_0_20170109214435512.jpg.chip.jpg,12_1_0_20170109214435512.jpg.chip.jpg,12,1,0,08-Dec
344,C:\Users\henok\data\data\UTKFace\12_1_0_20170116211852302.jpg.chip.jpg,12_1_0_20170116211852302.jpg.chip.jpg,12,1,0,08-Dec
